time [days], distance [m]
14.6106, 231.1644 
14.6108, 212.3982 
14.6110, 298.9398 
14.6112, 198.0101 
14.6115, 223.1815 
14.6121, 244.8265 
14.6138, 227.7060 
14.6145, 316.0775 
14.6154, 308.6616 
14.6180, 244.2642 
14.6181, 226.2675 
14.6197, 205.9951 
14.6201, 181.4635 
14.6214, 225.2687 
14.6218, 252.2935 
14.6227, 258.2131 
14.6229, 225.0555 
14.6231, 294.7626 
14.6235, 220.4223 
14.6255, 213.1220 
14.6271, 262.0477 
14.6281, 264.7055 
14.6283, 300.6410 
14.6285, 290.9467 
14.6300, 171.7469 
14.6301, 230.4886 
14.6316, 215.5574 
14.6353, 244.3870 
14.6367, 209.5543 
14.6393, 229.3338 
14.6413, 243.9057 
14.6414, 219.1347 
14.6422, 280.0875 
14.6423, 201.4349 
14.6435, 219.2761 
14.6439, 233.0536 
14.6441, 251.6227 
14.6463, 220.6762 
14.6476, 430.1674 
14.6480, 271.3116 
14.6547, 183.1338 
14.6553, 240.0271 
14.6561, 321.0000 
14.6562, 270.0907 
14.6594, 234.9234 
14.6599, 265.3187 
14.6613, 282.8038 
14.6619, 201.7771 
14.6628, 191.4706 
14.6629, 254.4032 
14.6647, 200.8706 
14.6649, 321.4592 
14.6669, 271.5032 
14.6675, 299.9617 
14.6681, 312.9297 
14.6719, 299.6415 
14.6724, 318.4541 
14.6727, 303.6742 
14.6731, 374.4129 
14.6735, 290.2585 
14.6737, 272.8095 
14.6753, 235.0532 
14.6757, 288.6243 
14.6764, 290.7387 
14.6792, 299.1070 
14.6793, 205.9733 
14.6797, 218.4033 
14.6830, 282.1772 
14.6831, 253.2114 
14.6836, 240.5203 
14.6859, 136.0625 
14.6866, 406.1330 
14.6884, 339.8485 
14.6893, 269.7425 
14.6933, 287.6752 
14.6952, 207.5307 
14.6956, 246.0447 
14.6958, 294.0068 
14.6988, 311.2716 
14.7099, 235.1702 
14.7153, 368.1847 
14.7163, 204.5923 
14.7527, 237.9286 
14.7619, 364.0467 
14.7634, 443.6406 
14.7696, 241.1742 
14.7903, 170.7659 
14.8092, 239.0983 
14.8304, 463.4415 
14.8458, 376.1077 
14.8648, 312.0064 
14.8650, 289.1730 
14.8706, 302.0149 
14.8757, 466.2714 
14.8919, 85.1469 
14.8972, 430.6855 
14.9114, 519.9096 
14.9344, 318.0393 
14.9878, 430.8468 
14.9907, 473.8692 
14.9924, 436.1525 
15.0063, 451.8872 
15.0217, 86.3308 
15.0844, 433.2401 
15.0890, 460.8959 
15.0892, 341.2697 
15.0893, 479.7666 
15.0896, 376.5382 
15.0910, 413.2045 
15.0924, 443.4636 
15.0975, 458.3383 
15.0996, 446.8064 
15.1005, 471.9587 
15.1039, 474.2921 
15.1056, 454.2345 
15.1064, 465.7564 
15.1065, 502.3545 
15.1066, 356.3552 
15.1078, 451.1242 
15.1144, 401.1832 
15.1177, 461.8539 
15.1187, 480.8326 
15.1196, 497.0322 
15.1200, 465.4815 
15.1211, 487.7397 
15.1294, 322.8002 
15.1301, 487.2012 
15.1330, 522.0038 
15.1356, 450.6395 
15.1412, 487.2966 
15.1431, 485.4122 
15.1510, 486.1738 
15.1513, 528.3067 
15.1642, 455.0033 
15.1703, 449.0178 
15.2189, 349.2979 
15.3565, 452.6422 
15.3584, 373.8369 
15.3975, 387.0930 
15.6258, 110.1681 
15.6266, 112.1606 
15.6578, 39.3954 
15.6971, 209.3896 
15.7105, 57.0088 
15.7633, 77.8974 
15.7818, 249.5776 
15.7844, 190.6463 
15.7885, 242.8868 
15.8427, 371.3556 
15.8466, 443.7082 
15.8504, 450.8492 
15.8511, 410.4875 
15.8513, 404.9654 
15.8623, 403.8676 
15.8650, 419.8345 
15.8704, 464.3469 
15.8710, 416.2499 
15.8723, 466.8544 
15.8733, 475.1947 
15.8736, 426.3567 
15.8753, 470.3924 
15.8766, 396.6875 
15.8768, 360.8005 
15.8778, 451.0399 
15.8790, 493.1704 
15.8812, 408.9254 
15.8816, 429.7767 
15.8821, 280.7508 
15.8823, 368.3314 
15.8824, 438.2990 
15.8829, 382.8995 
15.8832, 420.9002 
15.8841, 421.3431 
15.8842, 311.4514 
15.8846, 389.4868 
15.8849, 339.4775 
15.8853, 308.5012 
15.8855, 414.0060 
15.8858, 444.9461 
15.8938, 356.2162 
15.8953, 412.1468 
15.8976, 408.3773 
15.8978, 374.7746 
15.8994, 335.6799 
15.8997, 434.1083 
15.9014, 408.9230 
15.9045, 456.3299 
15.9062, 370.9838 
15.9064, 303.4633 
15.9088, 292.5884 
15.9094, 341.6855 
15.9201, 471.3491 
15.9225, 448.5187 
15.9229, 498.6161 
15.9257, 380.7887 
15.9263, 322.0994 
15.9265, 369.2872 
15.9289, 341.2477 
15.9320, 479.8677 
15.9335, 381.9228 
15.9338, 256.4995 
15.9375, 386.2642 
15.9437, 347.8448 
15.9441, 327.4385 
15.9457, 396.3534 
15.9474, 295.2982 
15.9480, 410.5508 
15.9483, 303.3842 
15.9485, 461.2993 
15.9494, 402.5481 
15.9504, 397.5739 
15.9506, 242.8436 
15.9509, 437.7488 
15.9516, 321.4001 
15.9517, 277.6833 
15.9525, 417.2218 
15.9531, 368.5064 
15.9538, 279.3081 
15.9543, 353.7358 
15.9547, 145.6709 
15.9562, 186.1317 
15.9564, 118.3765 
15.9565, 147.6482 
15.9568, 354.4573 
15.9591, 401.4499 
15.9658, 369.6701 
15.9662, 482.3453 
15.9683, 359.3564 
15.9694, 96.2549 
15.9701, 433.4017 
15.9706, 437.1236 
15.9709, 298.5733 
15.9718, 189.0238 
15.9722, 169.1686 
15.9725, 181.4635 
15.9728, 187.0107 
15.9731, 33.5410 
15.9740, 186.7753 
15.9747, 402.1007 
15.9757, 444.2994 
15.9781, 354.2485 
15.9800, 361.1883 
15.9816, 165.0757 
15.9925, 363.7857 
15.9997, 222.0811 
16.0018, 164.2224 
16.0031, 248.5578 
16.0039, 109.5536 
16.0040, 68.4251 
16.0046, 177.2823 
16.0061, 67.7791 
16.0162, 167.7051 
16.0169, 197.7321 
16.0190, 469.5977 
16.0195, 456.4778 
16.0199, 82.6075 
16.0210, 78.0064 
16.0224, 502.3196 
16.0233, 84.1487 
16.0248, 137.0146 
16.0300, 339.5320 
16.0316, 170.3555 
16.0330, 131.0153 
16.0342, 387.6958 
16.0420, 175.6844 
16.0430, 193.8891 
16.0442, 248.6001 
16.0449, 256.5326 
16.0454, 225.8008 
16.0457, 200.7436 
16.0458, 150.7481 
16.0462, 496.9799 
16.0478, 253.5843 
16.0492, 226.3117 
16.0503, 275.2308 
16.0506, 155.3898 
16.0508, 229.0087 
16.0533, 69.8140 
16.0534, 309.9968 
16.0537, 263.7461 
16.0546, 431.4742 
16.0548, 505.0158 
16.0552, 254.1692 
16.0567, 66.2873 
16.0570, 320.3514 
16.0572, 498.2088 
16.0575, 387.3513 
16.0590, 483.1822 
16.0591, 465.7521 
16.0604, 170.3085 
16.0648, 153.0033 
16.0667, 325.2476 
16.0674, 498.0171 
16.0678, 432.7586 
16.0683, 552.9268 
16.0686, 434.6148 
16.0700, 422.6926 
16.0705, 265.0019 
16.0706, 197.6689 
16.0709, 568.5948 
16.0713, 213.4338 
16.0730, 515.3960 
16.0744, 405.6230 
16.0746, 446.6094 
16.0758, 182.0440 
16.0767, 335.6725 
16.0786, 271.8603 
16.0822, 493.6233 
16.0826, 447.7153 
16.0829, 371.3233 
16.0871, 482.6282 
16.0937, 182.6937 
16.0946, 154.9839 
16.0951, 140.8900 
16.0963, 162.8066 
16.0970, 168.3152 
16.0979, 171.1286 
16.0984, 426.1420 
16.0986, 482.6728 
16.0988, 444.8157 
16.0989, 459.2102 
16.0993, 456.9562 
16.0998, 487.1027 
16.1001, 467.1809 
16.1007, 403.8230 
16.1019, 172.5254 
16.1041, 113.2166 
16.1050, 101.6071 
16.1052, 159.6653 
16.1068, 521.1104 
16.1072, 468.4122 
16.1076, 438.7174 
16.1082, 353.8714 
16.1083, 509.9069 
16.1086, 125.0000 
16.1090, 148.7884 
16.1093, 405.0802 
16.1096, 95.8019 
16.1123, 224.5106 
16.1128, 222.5039 
16.1143, 427.5371 
16.1155, 507.0010 
16.1159, 157.4325 
16.1160, 140.4279 
16.1168, 75.8222 
16.1174, 179.6357 
16.1200, 237.5395 
16.1209, 208.1274 
16.1211, 323.4270 
16.1214, 265.6991 
16.1228, 200.3921 
16.1237, 182.6308 
16.1238, 148.9295 
16.1255, 184.3936 
16.1258, 135.1481 
16.1265, 243.2118 
16.1271, 206.3710 
16.1276, 228.6744 
16.1278, 264.8018 
16.1283, 213.7849 
16.1286, 213.4409 
16.1298, 194.0309 
16.1300, 155.9744 
16.1302, 200.0250 
16.1308, 159.3644 
16.1310, 211.0213 
16.1312, 183.8831 
16.1320, 194.4274 
16.1332, 181.4718 
16.1342, 469.1066 
16.1344, 468.8752 
16.1356, 145.2481 
16.1358, 161.6447 
16.1359, 152.8398 
16.1366, 157.7149 
16.1371, 142.1724 
16.1375, 184.6998 
16.1378, 152.8398 
16.1380, 98.3717 
16.1403, 191.0236 
16.1410, 245.9431 
16.1424, 95.6922 
16.1429, 78.4474 
16.1433, 71.5122 
16.1444, 113.1106 
16.1450, 231.0779 
16.1452, 94.3663 
16.1458, 525.9667 
16.1459, 483.8026 
16.1462, 118.0042 
16.1464, 100.4988 
16.1465, 177.0537 
16.1468, 218.4880 
16.1470, 317.3090 
16.1474, 57.4282 
16.1476, 119.6411 
16.1478, 88.8144 
16.1481, 148.0608 
16.1488, 560.2223 
16.1524, 477.1771 
16.1532, 178.1348 
16.1539, 140.5845 
16.1542, 167.8690 
16.1549, 131.3811 
16.1556, 238.7572 
16.1557, 237.1856 
16.1564, 251.4677 
16.1575, 165.4146 
16.1580, 471.4499 
16.1581, 193.2097 
16.1584, 538.4663 
16.1591, 509.5743 
16.1593, 187.3846 
16.1597, 141.7674 
16.1601, 132.7742 
16.1604, 450.1655 
16.1608, 182.1675 
16.1614, 285.6169 
16.1621, 505.0248 
16.1623, 122.0041 
16.1624, 527.5926 
16.1629, 491.2026 
16.1633, 180.9447 
16.1638, 466.3443 
16.1645, 202.1410 
16.1647, 80.2621 
16.1649, 404.2091 
16.1652, 112.6144 
16.1653, 145.2790 
16.1657, 151.8190 
16.1658, 453.3487 
16.1661, 104.0433 
16.1675, 231.2445 
16.1676, 591.2876 
16.1691, 196.2065 
16.1711, 195.0641 
16.1714, 268.0298 
16.1717, 539.4312 
16.1719, 193.7627 
16.1727, 500.0290 
16.1731, 519.8096 
16.1733, 451.4178 
16.1735, 187.5420 
16.1737, 151.2118 
16.1744, 416.1586 
16.1749, 418.9057 
16.1767, 165.9187 
16.1777, 448.1440 
16.1781, 551.7110 
16.1802, 394.4426 
16.1810, 144.0139 
16.1811, 137.2771 
16.1814, 201.1020 
16.1820, 155.5892 
16.1829, 124.9040 
16.1841, 201.8167 
16.1843, 139.5564 
16.1845, 576.3211 
16.1846, 445.0719 
16.1852, 382.5389 
16.1859, 59.6154 
16.1864, 477.8033 
16.1879, 159.5400 
16.1883, 477.2683 
16.1909, 186.5261 
16.1911, 327.6339 
16.1927, 163.7468 
16.1931, 569.3795 
16.1934, 131.7004 
16.1936, 136.1249 
16.1950, 175.6417 
16.1951, 191.4419 
16.1955, 138.2787 
16.1964, 70.8308 
16.1966, 234.9170 
16.1972, 153.1143 
16.1975, 134.8258 
16.1980, 162.9264 
16.1985, 447.2069 
16.1987, 574.2587 
16.1995, 525.1295 
16.2008, 556.8231 
16.2009, 569.6613 
16.2013, 435.8635 
16.2018, 126.1784 
16.2020, 105.9481 
16.2027, 79.3095 
16.2034, 577.8322 
16.2047, 193.5071 
16.2057, 592.2711 
16.2076, 68.8840 
16.2078, 250.2878 
16.2081, 69.8713 
16.2089, 543.5301 
16.2091, 114.1403 
16.2094, 578.1220 
16.2103, 118.3089 
16.2108, 108.4666 
16.2119, 171.5721 
16.2121, 195.2076 
16.2124, 169.3871 
16.2140, 473.8143 
16.2145, 158.3824 
16.2153, 159.8124 
16.2154, 475.1358 
16.2159, 421.3467 
16.2161, 452.4478 
16.2165, 444.8651 
16.2168, 444.9225 
16.2175, 224.6175 
16.2177, 185.3996 
16.2178, 203.5780 
16.2182, 79.7057 
16.2186, 587.3959 
16.2200, 107.0794 
16.2222, 584.0137 
16.2227, 428.3702 
16.2253, 491.0499 
16.2268, 461.7359 
16.2270, 478.6188 
16.2274, 417.6087 
16.2279, 170.6986 
16.2283, 543.1289 
16.2284, 603.6497 
16.2288, 403.7673 
16.2291, 639.9578 
16.2296, 475.2904 
16.2324, 206.5260 
16.2330, 456.2324 
16.2334, 80.0812 
16.2364, 177.3415 
16.2369, 570.4244 
16.2376, 556.0324 
16.2381, 111.0405 
16.2383, 140.9433 
16.2387, 132.3707 
16.2389, 124.8679 
16.2392, 393.1539 
16.2402, 367.4480 
16.2432, 451.3059 
16.2445, 145.1344 
16.2447, 488.8026 
16.2454, 479.7020 
16.2455, 556.1520 
16.2488, 264.5600 
16.2497, 104.0433 
16.2499, 77.0260 
16.2506, 246.2214 
16.2516, 119.1050 
16.2527, 163.7101 
16.2532, 100.5684 
16.2547, 319.4057 
16.2557, 161.0497 
16.2588, 622.2323 
16.2613, 440.5190 
16.2618, 633.0284 
16.2627, 422.8593 
16.2637, 539.0083 
16.2638, 504.4205 
16.2640, 442.1945 
16.2644, 364.4242 
16.2654, 122.3315 
16.2656, 100.0450 
16.2658, 161.5549 
16.2661, 12.5300 
16.2668, 85.4283 
16.2677, 500.1960 
16.2681, 168.9408 
16.2684, 311.8237 
16.2701, 115.4340 
16.2703, 116.2110 
16.2709, 134.1641 
16.2715, 74.3303 
16.2719, 124.3262 
16.2722, 116.9658 
16.2724, 66.6108 
16.2728, 98.8383 
16.2741, 40.2244 
16.2749, 537.5546 
16.2750, 123.8426 
16.2753, 106.0990 
16.2757, 37.2156 
16.2762, 96.9330 
16.2769, 105.5888 
16.2771, 528.4212 
16.2774, 48.8365 
16.2775, 161.8950 
16.2778, 90.7083 
16.2779, 125.6025 
16.2794, 92.6499 
16.2796, 524.6227 
16.2802, 34.0588 
16.2804, 60.1082 
16.2807, 57.0088 
16.2811, 145.7944 
16.2812, 110.3177 
16.2814, 136.6931 
16.2815, 167.1466 
16.2818, 151.3275 
16.2821, 148.0304 
16.2823, 125.7816 
16.2824, 32.0624 
16.2833, 562.8081 
16.2836, 123.7942 
16.2839, 74.8465 
16.2843, 71.3442 
16.2846, 118.0042 
16.2847, 153.7693 
16.2858, 545.4622 
16.2864, 168.1904 
16.2868, 198.1161 
16.2869, 120.0167 
16.2871, 172.8612 
16.2872, 217.7062 
16.2876, 155.3222 
16.2878, 148.6001 
16.2880, 187.4086 
16.2890, 539.7259 
16.2895, 173.4157 
16.2896, 163.3432 
16.2898, 111.8928 
16.2901, 189.7077 
16.2902, 175.8465 
16.2905, 511.3482 
16.2909, 137.6408 
16.2914, 131.4002 
16.2916, 81.6884 
16.2937, 141.7604 
16.2940, 139.0863 
16.2943, 136.3415 
16.2948, 200.8009 
16.2949, 131.5295 
16.2952, 211.0095 
16.2955, 225.8871 
16.2975, 95.8853 
16.2977, 131.7004 
16.2979, 94.5410 
16.2982, 90.9560 
16.2989, 169.8058 
16.3010, 160.1531 
16.3014, 77.4209 
16.3024, 122.1884 
16.3025, 44.6878 
16.3033, 212.0094 
16.3036, 148.6607 
16.3040, 124.3382 
16.3042, 196.1046 
16.3049, 136.4185 
16.3053, 35.7771 
16.3056, 149.7231 
16.3058, 154.0519 
16.3061, 111.3643 
16.3070, 171.8284 
16.3072, 194.3708 
16.3074, 251.0179 
16.3076, 101.1929 
16.3078, 138.1919 
16.3079, 198.3381 
16.3081, 122.2497 
16.3090, 180.0944 
16.3092, 105.9481 
16.3109, 108.4620 
16.3112, 232.4328 
16.3115, 151.0132 
16.3144, 87.8635 
16.3147, 211.7404 
16.3165, 98.0306 
16.3168, 159.3800 
16.3170, 286.9042 
16.3171, 233.7541 
16.3174, 174.5623 
16.3177, 59.8164 
16.3179, 203.7302 
16.3202, 431.5391 
16.3204, 526.4076 
16.3228, 259.2373 
16.3235, 432.3806 
16.3251, 119.2686 
16.3257, 606.0668 
16.3261, 107.2007 
16.3266, 219.0183 
16.3269, 233.2574 
16.3303, 562.8730 
16.3313, 167.6007 
16.3316, 173.7613 
16.3319, 173.9540 
16.3321, 202.1410 
16.3332, 201.5167 
16.3351, 226.2057 
16.3361, 197.3854 
16.3364, 388.9087 
16.3379, 216.3793 
16.3391, 196.9010 
16.3411, 185.2242 
16.3415, 151.4265 
16.3417, 103.3925 
16.3433, 239.1025 
16.3440, 212.8497 
16.3446, 210.5445 
16.3448, 110.0409 
16.3449, 247.8911 
16.3452, 231.6247 
16.3458, 144.9414 
16.3461, 209.6688 
16.3462, 198.4792 
16.3464, 255.4310 
16.3466, 692.1040 
16.3468, 116.3615 
16.3473, 217.9036 
16.3475, 245.7092 
16.3476, 226.2742 
16.3484, 158.0285 
16.3499, 622.0426 
16.3502, 239.4264 
16.3504, 193.6621 
16.3505, 627.0510 
16.3509, 491.4977 
16.3516, 129.8075 
16.3517, 525.5492 
16.3525, 637.0071 
16.3533, 274.0456 
16.3536, 211.1421 
16.3562, 151.1820 
16.3610, 255.0020 
16.3618, 584.7957 
16.3621, 110.3857 
16.3624, 153.2873 
16.3694, 408.1299 
16.3728, 120.0708 
16.3734, 446.5871 
16.3756, 501.1078 
16.3776, 509.1925 
16.3825, 154.7966 
16.3836, 246.0772 
16.3841, 276.6026 
16.3842, 532.2800 
16.3885, 198.8618 
16.3907, 96.1301 
16.3951, 132.8157 
16.3985, 215.9838 
16.3999, 175.6161 
16.4023, 204.9195 
16.4031, 107.4244 
16.4091, 443.8840 
16.4118, 484.4894 
16.4126, 194.6176 
16.4130, 154.8451 
16.4139, 148.7582 
16.4154, 140.4635 
16.4161, 133.4054 
16.4164, 310.5753 
16.4175, 232.9485 
16.4177, 284.9439 
16.4181, 209.3514 
16.4188, 345.8627 
16.4191, 209.8809 
16.4192, 243.8709 
16.4195, 305.4079 
16.4196, 237.5479 
16.4198, 261.0843 
16.4200, 292.6585 
16.4204, 233.7884 
16.4207, 262.5281 
16.4209, 156.0160 
16.4212, 324.2052 
16.4215, 254.4681 
16.4241, 281.9965 
16.4268, 176.4653 
16.4298, 330.0576 
16.4299, 255.5621 
16.4301, 266.9082 
16.4321, 194.0000 
16.4349, 192.7745 
16.4357, 319.6404 
16.4368, 158.6852 
16.4371, 300.0817 
16.4385, 279.6462 
16.4391, 79.5550 
16.4393, 189.7077 
16.4426, 162.5608 
16.4455, 235.6141 
16.4459, 265.8590 
16.4463, 342.8644 
16.4469, 261.6582 
16.4479, 366.4928 
16.4485, 403.1935 
16.4491, 328.8921 
16.4496, 321.7577 
16.4500, 345.4881 
16.4505, 375.3731 
16.4511, 270.3128 
16.4524, 278.6270 
16.4535, 277.0505 
16.4539, 177.5528 
16.4541, 255.4310 
16.4586, 308.4153 
16.4677, 183.1993 
16.4697, 273.9945 
16.4737, 324.6937 
16.4869, 300.0817 
16.4901, 235.0532 
16.5005, 374.0495 
16.5008, 423.0012 
16.5017, 328.0975 
16.5042, 185.3969 
16.5049, 63.6396 
16.5059, 125.0640 
16.5063, 375.2013 
16.5084, 37.7359 
16.5101, 332.0015 
16.5108, 359.2339 
16.5116, 369.3305 
16.5153, 325.1246 
16.5181, 393.5848 
16.5189, 242.0021 
16.5193, 402.0609 
16.5261, 344.6056 
16.5318, 314.3835 
16.5489, 370.5199 
16.5492, 348.1221 
16.5509, 362.8567 
16.5513, 319.4761 
16.5523, 389.6935 
16.5525, 386.6833 
16.5526, 378.9037 
16.5531, 424.6987 
16.5535, 296.9663 
16.5544, 439.9727 
16.5547, 442.9955 
16.5552, 275.8297 
16.5557, 378.2830 
16.5567, 379.7789 
16.5571, 287.8976 
16.5573, 238.4219 
16.5575, 257.0953 
16.5577, 237.1687 
16.5580, 216.3331 
16.5582, 168.6683 
16.5585, 285.6326 
16.5586, 283.0283 
16.5589, 180.6239 
16.5593, 365.1685 
16.5595, 346.0665 
16.5597, 382.1426 
16.5603, 343.4021 
16.5609, 372.0336 
16.5617, 337.2907 
16.5619, 293.0154 
16.5629, 269.0725 
16.5630, 228.1776 
16.5639, 339.2492 
16.5644, 174.9514 
16.5646, 252.3430 
16.5652, 190.1631 
16.5655, 221.2261 
16.5663, 162.7882 
16.5665, 348.0230 
16.5676, 269.0725 
16.5681, 98.0306 
16.5684, 246.6577 
16.5691, 231.3115 
16.5718, 268.0392 
16.5725, 207.8581 
16.5735, 192.0651 
16.5737, 393.6356 
16.5739, 238.8389 
16.5741, 218.2842 
16.5742, 227.0705 
16.5750, 314.7014 
16.5757, 251.0299 
16.5760, 298.1157 
16.5777, 325.7622 
16.5785, 227.8815 
16.5787, 271.3264 
16.5796, 280.0803 
16.5798, 182.4966 
16.5822, 281.9025 
16.5833, 357.7164 
16.5835, 143.6698 
16.5842, 248.6966 
16.5853, 219.6588 
16.5878, 278.8422 
16.5879, 329.5603 
16.5896, 186.3169 
16.5903, 264.0019 
16.5906, 257.1089 
16.5911, 345.4113 
16.5929, 248.1290 
16.5931, 217.0023 
16.5932, 253.6927 
16.5982, 233.8482 
16.6058, 231.7952 
16.6067, 219.7840 
16.6073, 248.4854 
16.6096, 535.0860 
16.6177, 349.1246 
16.6211, 320.5448 
16.6219, 314.8031 
16.6225, 393.3878 
16.6229, 186.6012 
16.6233, 357.6940 
16.6237, 334.9642 
16.6251, 449.6677 
16.6267, 196.3288 
16.6282, 427.3874 
16.6285, 444.0383 
16.6292, 354.8873 
16.6302, 426.6169 
16.6320, 371.9892 
16.6321, 386.5799 
16.6326, 325.5411 
16.6339, 366.9510 
16.6372, 337.7366 
16.6394, 212.0024 
16.6399, 106.5129 
16.6417, 340.3895 
16.6442, 62.1289 
16.6463, 205.1853 
16.6477, 237.0021 
16.6494, 365.6036 
16.6505, 348.8266 
16.6527, 268.8680 
16.6653, 401.2892 
16.6675, 305.8643 
16.6767, 347.9799 
16.6788, 245.3487 
16.6797, 186.2525 
16.6806, 220.1022 
16.6812, 205.7984 
16.6830, 253.6454 
16.6878, 231.6312 
16.6890, 233.0772 
16.6902, 296.2836 
16.6918, 487.8904 
16.6931, 188.5020 
16.6939, 212.2004 
16.6970, 258.0097 
16.7010, 199.1231 
16.7124, 146.4787 
16.7130, 58.7963 
16.7156, 198.0707 
16.7200, 250.5115 
16.7226, 240.6013 
16.7290, 224.8911 
16.7296, 454.6086 
16.7317, 545.1541 
16.7544, 312.2515 
16.7613, 233.5294 
16.7617, 176.7824 
16.7622, 228.0899 
16.7645, 193.5975 
16.7655, 260.1557 
16.7678, 181.3202 
16.7791, 365.0342 
16.7793, 184.2010 
16.7795, 209.1722 
16.7859, 345.6255 
16.7862, 338.5292 
16.7864, 330.1424 
16.7910, 229.3687 
16.7917, 309.9193 
16.7922, 325.9601 
16.7927, 419.4401 
16.7941, 268.6038 
16.7979, 344.0058 
16.7983, 197.2232 
16.7988, 178.6757 
16.8011, 381.0262 
16.8038, 206.5527 
16.8052, 134.8481 
16.8059, 362.6307 
16.8095, 300.8471 
16.8106, 236.1356 
16.8113, 413.8816 
16.8138, 315.8053 
16.8149, 407.5206 
16.8188, 371.6477 
16.8190, 297.2289 
16.8196, 436.5696 
16.8201, 368.1440 
16.8205, 136.4185 
16.8212, 123.5476 
16.8221, 136.6931 
16.8224, 148.0608 
16.8234, 312.1746 
16.8243, 130.6484 
16.8254, 339.9485 
16.8264, 392.2066 
16.8265, 299.7666 
16.8268, 295.3726 
16.8298, 425.6301 
16.8305, 323.0062 
16.8310, 401.9975 
16.8313, 328.4448 
16.8321, 121.6717 
16.8325, 336.6898 
16.8326, 138.4052 
16.8327, 94.9368 
16.8348, 230.8246 
16.8352, 387.6403 
16.8355, 353.3624 
16.8368, 139.0863 
16.8372, 106.1037 
16.8383, 121.4949 
16.8387, 321.4001 
16.8391, 262.2308 
16.8392, 249.0321 
16.8394, 335.7648 
16.8396, 140.7196 
16.8400, 273.9672 
16.8401, 249.2007 
16.8408, 233.6579 
16.8411, 259.2624 
16.8413, 361.7693 
16.8416, 207.3475 
16.8419, 332.1822 
16.8422, 231.9052 
16.8425, 241.5988 
16.8428, 235.2573 
16.8430, 399.8100 
16.8433, 426.3860 
16.8444, 254.0256 
16.8457, 218.6733 
16.8463, 403.2183 
16.8468, 373.3644 
16.8470, 366.5310 
16.8483, 327.4935 
16.8491, 71.6938 
16.8493, 206.5962 
16.8502, 168.8076 
16.8508, 250.4396 
16.8514, 249.8520 
16.8520, 356.1825 
16.8523, 328.4768 
16.8524, 347.5701 
16.8528, 255.1255 
16.8530, 266.0075 
16.8539, 367.4412 
16.8553, 94.1329 
16.8568, 311.1688 
16.8580, 351.5238 
16.8592, 168.6209 
16.8628, 325.6778 
16.8649, 153.7693 
16.8680, 310.7797 
16.8698, 324.2360 
16.8706, 117.6605 
16.8710, 332.6154 
16.8714, 343.3846 
16.8732, 334.5041 
16.8742, 342.5843 
16.8760, 324.6922 
16.8773, 323.8781 
16.8776, 176.6947 
16.8794, 108.2451 
16.8823, 328.3443 
16.8840, 352.1647 
16.8847, 326.9281 
16.8848, 378.0013 
16.8853, 376.6431 
16.8855, 322.0248 
16.8860, 366.9510 
16.8862, 342.6981 
16.8872, 344.7622 
16.8879, 325.5718 
16.8881, 349.7556 
16.8882, 320.7398 
16.8885, 295.8800 
16.8900, 319.6514 
16.8911, 330.2181 
16.8922, 330.4921 
16.8943, 334.3965 
16.8945, 328.9757 
16.8948, 349.6656 
16.8951, 64.2806 
16.8966, 256.3942 
16.8982, 331.5494 
16.8986, 384.1302 
16.8988, 455.6885 
16.9008, 368.1847 
16.9072, 338.7108 
16.9101, 374.7693 
16.9134, 350.4640 
16.9161, 396.2487 
16.9187, 316.7965 
16.9197, 349.1547 
16.9207, 421.1710 
16.9237, 315.2935 
16.9242, 310.8714 
16.9245, 338.9985 
16.9248, 264.3066 
16.9253, 324.6798 
16.9255, 180.5464 
16.9259, 282.7083 
16.9264, 310.6010 
16.9277, 321.0763 
16.9279, 226.7708 
16.9285, 262.5890 
16.9292, 327.7575 
16.9312, 380.5260 
16.9314, 308.1850 
16.9315, 338.3962 
16.9320, 289.1539 
16.9322, 259.1698 
16.9351, 261.2757 
16.9352, 300.0150 
16.9375, 302.3326 
16.9380, 279.2347 
16.9405, 292.4962 
16.9419, 273.2490 
16.9438, 321.4592 
16.9440, 552.4799 
16.9455, 296.9663 
16.9460, 325.0000 
16.9468, 263.6228 
16.9472, 334.6879 
16.9478, 387.2996 
16.9493, 192.2836 
16.9496, 237.9937 
16.9508, 246.8542 
16.9522, 236.0085 
16.9525, 288.3609 
16.9543, 278.6485 
16.9547, 326.0383 
16.9562, 351.1424 
16.9564, 334.7626 
16.9574, 174.5537 
16.9579, 328.3200 
16.9586, 271.5308 
16.9620, 268.3300 
16.9623, 179.7470 
16.9629, 265.0057 
16.9639, 355.9803 
16.9641, 243.0576 
16.9654, 436.8364 
16.9666, 346.3178 
16.9670, 198.2524 
16.9673, 343.6277 
16.9674, 551.0145 
16.9675, 412.2487 
16.9678, 617.6933 
16.9683, 173.7700 
16.9687, 260.7221 
16.9703, 457.2199 
16.9705, 352.3237 
16.9706, 283.9243 
16.9708, 631.7610 
16.9712, 309.0793 
16.9719, 265.3846 
16.9733, 460.3390 
16.9735, 453.0453 
16.9738, 78.6003 
16.9741, 297.7533 
16.9743, 385.7097 
16.9745, 430.0430 
16.9748, 169.0710 
16.9753, 250.2179 
16.9762, 298.4393 
16.9766, 197.4892 
16.9773, 241.4995 
16.9775, 373.8074 
16.9783, 351.0627 
16.9785, 231.3979 
16.9792, 230.4170 
16.9794, 450.1555 
